id;eps;maxEps;NDF;|R-k+NN|;|k+NN|;k+NN;
0;0.0831173;1.11296;2;6;3;4,6,7,
1;0.435792;0.952609;1;3;3;2,5,13,
2;0.459506;0.841496;1.33333;4;3;1,5,7,
3;0.0655874;1.31609;1;3;3;11,10,9,
4;0.0831173;1.11296;2;6;3;0,6,7,
5;0.32665;0.826618;0.5;2;4;2,7,0,4,
6;0.0673012;1.13096;1.25;5;4;0,4,8,14,
7;0.104829;1.04294;1.33333;4;3;0,4,6,
8;0.0890202;1.18582;0.5;2;4;14,6,0,4,
9;0.0655874;1.36477;1;3;3;10,11,3,
10;0.0619263;1.36209;1;3;3;9,11,3,
11;0.0479752;1.32931;1;3;3;3,10,9,
12;0.622961;1.36477;0.333333;1;3;13,1,2,
13;0.556239;1.3129;0.666667;2;3;12,1,2,
14;0.0890202;1.18582;0.5;2;4;8,6,0,4,
