id;eps;maxEps;NDF;|R-k+NN|;|k+NN|;k+NN;
0;0.0137699;0.121498;0;0;5;18,146,60,71,115,
1;0.00703352;0.128544;1;5;5;78,119,2,76,117,
2;0.00554811;0.128666;0.6;3;5;73,119,123,81,86,
3;0.00309787;0.123281;2;10;5;59,6,134,147,4,
4;0.00359325;0.125209;1;5;5;6,3,82,122,58,
5;0.00387224;0.125042;1;5;5;121,10,142,137,139,
6;0.00321521;0.123916;1.2;6;5;4,7,3,82,59,
7;0.00435806;0.123134;0.6;3;5;6,4,136,141,3,
8;0.00813627;0.122581;0.8;4;5;133,36,71,78,1,
9;0.00332461;0.120841;1.6;8;5;27,57,13,29,25,
10;0.00424639;0.124256;1.2;6;5;5,12,142,121,94,
11;0.00301855;0.119188;1.4;7;5;23,22,126,16,31,
12;0.00462759;0.124623;0.6;3;5;10,142,121,5,138,
13;0.00341874;0.120994;1.6;8;5;15,27,57,9,32,
14;0.0035746;0.119854;0.6;3;5;28,33,15,11,30,
15;0.00321978;0.120846;1;5;5;57,27,31,13,11,
16;0.00316257;0.11763;0.8;4;5;22,11,40,30,34,
17;0.00827725;0.114149;0.6;3;5;151,162,63,39,38,
18;0.00906183;0.115819;1.6;8;5;60,146,36,65,161,
19;0.00475558;0.12001;0.8;4;5;150,125,143,20,9,
20;0.00402406;0.118831;0.8;4;5;125,9,23,27,32,
21;0.0122782;0.117364;0;0;5;17,38,39,151,162,
22;0.00245638;0.117025;2.2;11;5;34,154,23,11,37,
23;0.00273045;0.118399;1.8;9;5;11,37,22,57,27,
24;0.00360524;0.120024;1.6;8;5;153,35,147,59,124,
25;0.00298388;0.118974;1.6;8;5;29,126,57,155,27,
26;0.00336369;0.119702;1.4;7;5;148,147,42,29,35,
27;0.00290847;0.119862;1.8;9;5;57,15,23,13,9,
28;0.00394644;0.118896;0.8;4;5;33,14,30,37,34,
29;0.00291688;0.119091;1.8;9;5;25,155,42,126,26,
30;0.00323825;0.11712;2;10;5;34,37,16,41,22,
31;0.00301855;0.118694;1;5;5;41,15,57,25,11,
32;0.003743;0.118147;1.2;6;5;13,44,31,57,25,
33;0.0041226;0.118772;1;5;5;28,14,30,41,37,
34;0.00316257;0.116159;1.6;8;5;37,22,30,23,16,
35;0.00348327;0.117902;1.6;8;5;42,156,24,26,29,
36;0.00726349;0.115918;0.6;3;5;49,158,45,18,8,
37;0.00270242;0.11676;1.8;9;5;34,23,22,41,30,
38;0.00602878;0.111021;1.6;8;5;39,157,63,151,47,
39;0.00602878;0.111021;1.6;8;5;38,157,63,151,47,
40;0.00336247;0.11579;0.8;4;5;41,16,22,37,34,
41;0.00321574;0.11712;1.2;6;5;31,37,40,30,34,
42;0.00327764;0.117356;1.6;8;5;35,26,29,155,156,
43;0.00594271;0.109728;1.2;6;5;157,62,47,64,50,
44;0.00458203;0.115388;0.8;4;5;30,32,40,145,41,
45;0.00500579;0.112373;1.6;8;5;49,158,160,187,159,
46;0.00476251;0.11415;0.8;4;5;144,42,35,156,187,
47;0.00602878;0.111231;1.33333;8;6;157,63,43,50,38,39,
48;0.00691215;0.110399;1.6;8;5;69,66,67,68,64,
49;0.00574933;0.112994;1.4;7;5;187,45,158,160,159,
50;0.00863926;0.112141;1;5;5;47,43,157,69,48,
51;0.0058328;0.109842;1;5;5;160,46,96,187,45,
52;0.00793931;0.109621;0.4;2;5;54,53,187,51,49,
53;0.00749753;0.108725;0.8;4;5;54,52,99,144,51,
54;0.00797586;0.109371;0.8;4;5;53,52,99,144,51,
55;0.0104226;0.109248;1;5;5;100,101,97,102,98,
56;0.00502726;0.12071;0;0;5;13,32,9,141,25,
57;0.00268119;0.119773;2;10;5;27,15,25,23,31,
58;0.00400152;0.126449;1;5;5;134,82,4,6,59,
59;0.00352458;0.122791;1.6;8;5;3,113,6,147,24,
60;0.00699384;0.116634;1.2;6;5;146,18,161,152,156,
61;0.0123012;0.117532;0;0;5;36,18,60,146,161,
62;0.00811478;0.10789;0.6;3;5;64,43,65,68,48,
63;0.00512133;0.111761;1.4;7;5;151,47,157,38,39,
64;0.00691215;0.107424;1.4;7;5;62,43,65,68,48,
65;0.00925071;0.108345;0.8;4;5;64,62,18,43,45,
66;0.00716695;0.107867;0.8;4;5;67,68,48,69,64,
67;0.00731887;0.107795;0.8;4;5;66,68,48,69,64,
68;0.00642259;0.106748;1.2;6;5;66,67,48,69,64,
69;0.00791768;0.10994;1.4;7;5;48,68,66,67,50,
70;0.0186741;0.13665;0.6;3;5;1,78,117,8,84,
71;0.00702809;0.122982;0.6;3;5;133,113,115,132,135,
72;0.00363496;0.128115;0.8;4;5;74,75,81,77,83,
73;0.00372398;0.127244;1.4;7;5;81,122,140,87,76,
74;0.00308264;0.127134;1.2;6;5;75,72,77,139,83,
75;0.00276196;0.126462;1.8;9;5;74,77,72,83,139,
76;0.00372398;0.125432;1.6;8;5;119,140,87,123,73,
77;0.00274976;0.125145;2;10;5;88,75,137,83,74,
78;0.00796865;0.126841;0.8;4;5;1,119,2,58,8,
79;0.004968;0.126078;0.6;3;5;80,139,143,89,121,
80;0.00741893;0.126196;0.2;1;5;79,143,139,89,121,
81;0.00401157;0.127134;1;5;5;72,73,86,74,75,
82;0.00386973;0.124462;0.8;4;5;6,58,4,59,3,
83;0.00304925;0.124841;1.6;8;5;77,88,75,122,121,
84;0.0194265;0.137161;1;5;5;117,1,70,123,119,
85;0.00391092;0.123106;0.4;2;5;122,147,140,3,87,
86;0.00428664;0.125209;1;5;5;122,93,81,88,77,
87;0.00351609;0.124351;1.4;7;5;140,76,123,122,118,
88;0.0031263;0.123773;1.4;7;5;77,83,137,75,122,
89;0.00605608;0.124814;0.4;2;5;79,10,139,5,138,
90;0.00681914;0.114022;0.2;1;5;96,145,154,46,22,
91;0.0041794;0.121648;0.6;3;5;27,88,57,9,13,
92;0.00775417;0.120318;0;0;5;93,91,19,86,20,
93;0.00472184;0.121994;0.4;2;5;86,122,85,88,91,
94;0.00510434;0.12186;0.4;2;5;10,91,142,12,27,
95;0.00429874;0.117104;0.8;4;5;156,42,35,26,158,
96;0.00783077;0.111398;0.4;2;5;90,51,46,154,145,
97;0.00886481;0.113705;0.8;4;5;149,55,33,30,44,
98;0.00968952;0.116224;0.6;3;5;100,99,94,33,28,
99;0.0073131;0.112859;1.2;6;5;100,144,53,54,155,
100;0.00815033;0.112664;1;5;5;99,98,55,144,54,
101;0.01183;0.106438;1;5;5;55,100,98,99,97,
102;0.0122806;0.104991;0.2;1;5;55,97,100,53,101,
103;0.0281203;0.119661;0.2;1;5;104,50,69,47,48,
104;0.0187359;0.110126;0.2;1;5;103,69,50,127,47,
105;0.0301624;0.119559;1;5;5;110,111,173,112,167,
106;0.0571734;0.134236;0;0;5;105,110,111,112,173,
107;0.0493525;0.159283;0.6;3;5;112,111,110,131,105,
108;0.0181783;0.107138;1.4;7;5;183,130,182,109,170,
109;0.0199818;0.104034;0.6;3;5;183,175,108,169,130,
110;0.0400961;0.138708;1;5;5;111,112,105,107,131,
111;0.0438118;0.142905;1;5;5;110,112,105,107,131,
112;0.0296162;0.133979;1.2;6;5;110,131,111,173,107,
113;0.00381055;0.124325;1.6;8;5;115,132,59,134,116,
114;0.0048132;0.12205;0.2;1;5;120,116,124,135,136,
115;0.00366118;0.123637;1.8;9;5;113,116,132,120,134,
116;0.0041779;0.123139;1.2;6;5;115,120,135,113,3,
117;0.00739653;0.128017;1;5;5;123,119,76,1,133,
118;0.00477043;0.125498;0.2;1;5;87,140,76,73,122,
119;0.0044088;0.126229;1.4;7;5;76,87,123,140,73,
120;0.0035011;0.121092;1.2;6;5;116,124,148,3,115,
121;0.00333464;0.125206;1.6;8;5;5,83,139,137,77,
122;0.00324452;0.124293;2;10;5;85,83,88,86,140,
123;0.00393184;0.12554;1.4;7;5;76,140,87,119,73,
124;0.00374973;0.119645;1;5;5;120,141,35,24,29,
125;0.00464812;0.118941;0.6;3;5;20,19,9,126,23,
126;0.00291253;0.118163;1.4;7;5;25,22,11,23,29,
127;0.0140079;0.0964861;2;10;5;128,177,176,179,178,
128;0.0144515;0.099301;1.8;9;5;127,176,179,177,174,
129;0.0201741;0.0976024;1;5;5;130,127,181,128,182,
130;0.01825;0.101526;1.4;7;5;129,175,169,108,182,
131;0.0339949;0.122689;1;5;5;173,170,112,108,169,
132;0.00481308;0.125825;0.8;4;5;113,134,115,58,116,
133;0.00739653;0.12482;0.6;3;5;71,115,113,8,117,
134;0.00366118;0.125585;1;5;5;3,58,132,113,115,
135;0.00526811;0.121454;0.6;3;5;116,120,114,113,115,
136;0.00473479;0.122162;0.6;3;5;7,141,9,13,124,
137;0.00333231;0.124601;1.4;7;5;77,139,88,75,121,
138;0.00438069;0.127082;0.6;3;5;139,74,75,10,137,
139;0.00302366;0.12603;1.8;9;5;137,138,75,74,77,
140;0.00366822;0.124168;1.6;8;5;87,76,123,122,73,
141;0.00421903;0.120763;0.8;4;5;124,59,24,136,7,
142;0.00393323;0.122529;0.8;4;5;12,10,5,13,121,
143;0.00432815;0.123022;0.8;4;5;83,77,19,79,137,
144;0.00567732;0.113576;1;5;5;46,44,99,155,32,
145;0.00512504;0.11729;0.6;3;5;32,44,22,126,20,
146;0.0075385;0.118974;1.2;6;5;60,18,24,152,161,
147;0.00303576;0.121275;1.4;7;5;26,148,153,24,3,
148;0.00352609;0.120074;0.8;4;5;26,147,120,29,42,
149;0.00706843;0.118833;0.2;1;5;33,28,14,30,97,
150;0.00556642;0.120201;0.2;1;5;19,143,26,125,148,
151;0.00652574;0.111381;1.2;6;5;63,17,38,39,157,
152;0.0107596;0.115255;0.6;3;5;161,60,146,18,65,
153;0.0039048;0.120825;0.4;2;5;24,147,35,82,59,
154;0.00364023;0.11556;0.6;3;5;22,126,34,37,40,
155;0.00324101;0.117601;1;5;5;29,25,42,126,57,
156;0.00405504;0.116642;1.2;6;5;95,35,42,187,24,
157;0.00476646;0.11026;1.4;7;5;38,39,47,63,43,
158;0.00434613;0.114819;1.4;7;5;159,45,160,95,49,
159;0.00574933;0.114228;0.8;4;5;158,160,45,95,49,
160;0.00505614;0.111813;1;5;5;159,158,45,51,187,
161;0.00990728;0.114719;1;5;5;152,60,146,18,49,
162;0.00969544;0.113302;0.4;2;5;17,151,38,39,63,
163;0.0503669;0.156556;0.8;4;5;186,185,84,207,70,
164;0.0203487;0.0926028;0.8;4;5;174,128,101,127,177,
165;0.0313473;0.106016;0.2;1;5;166,164,175,167,174,
166;0.0347697;0.107628;0.2;1;5;165,167,164,175,105,
167;0.0206708;0.101257;1.6;8;5;175,169,170,168,173,
168;0.0250891;0.0900189;0.4;2;5;169,167,175,174,196,
169;0.0168852;0.098387;2;10;5;175,167,170,182,130,
170;0.018653;0.108542;1.2;6;5;173,169,108,175,167,
171;0.0828115;0.154749;0.2;1;5;172,201,207,163,185,
172;0.0823821;0.155069;0.2;1;5;171,201,207,163,185,
173;0.0206708;0.111089;1.2;6;5;170,131,169,108,167,
174;0.0227964;0.0962343;1;5;5;164,128,127,101,129,
175;0.0186196;0.102444;1.8;9;5;167,169,130,109,170,
176;0.0108494;0.101426;1.4;7;5;179,177,178,127,128,
177;0.013229;0.101476;1.2;6;5;176,127,179,128,178,
178;0.0151372;0.106038;1.6;8;5;179,176,177,127,128,
179;0.0116087;0.104367;1.6;8;5;176,178,177,128,127,
180;0.026782;0.127171;0.4;2;5;190,84,78,179,2,
181;0.02258;0.0982954;0.2;1;5;129,182,208,197,178,
182;0.0201741;0.100436;1.2;6;5;169,108,130,175,129,
183;0.0234432;0.107012;0.4;2;5;108,109,130,182,169,
184;0.0475837;0.14754;0;0;5;200,202,180,210,205,
185;0.0400926;0.159283;0.8;4;5;186,84,163,72,81,
186;0.0392955;0.156082;0.4;2;5;185,163,84,70,117,
187;0.00463107;0.113999;1.4;7;5;49,156,95,45,158,
188;0.023242;0.100993;0.2;1;5;178,127,176,179,129,
189;0.0341129;0.119541;0;0;5;205,206,188,210,178,
190;0.0198745;0.111838;0.2;1;5;179,128,178,176,180,
191;0.00714575;0.111678;1;5;5;204,197,199,202,200,
192;0.00979286;0.107282;1;5;5;195,198,208,196,209,
193;0.00448273;0.115022;1.6;8;5;210,194,203,205,206,
194;0.00513596;0.114728;1.8;9;5;193,211,212,213,203,
195;0.00763113;0.106568;1;5;5;192,198,196,208,209,
196;0.00925075;0.101376;1;5;5;195,209,198,208,192,
197;0.00827017;0.108766;1.4;7;5;191,204,199,198,202,
198;0.00715199;0.10676;1.2;6;5;195,192,208,197,209,
199;0.00818535;0.111389;1;5;5;191,204,197,202,200,
200;0.0100865;0.117897;1;5;5;202,204,191,199,197,
201;0.0468629;0.112919;0.4;2;5;168,174,164,55,101,
202;0.00827017;0.116719;1.2;6;5;200,204,191,199,197,
203;0.006862;0.118697;1.8;9;5;210,193,194,205,211,
204;0.00586511;0.112495;1;5;5;191,199,197,200,202,
205;0.00656907;0.114315;1.2;6;5;206,210,193,203,194,
206;0.00718108;0.113314;0.8;4;5;205,193,210,194,203,
207;0.0372111;0.144759;0.6;3;5;203,211,212,210,194,
208;0.00901435;0.101966;1.2;6;5;198,195,192,209,196,
209;0.00979286;0.105636;1;5;5;198,195,196,208,192,
210;0.00555953;0.117241;1.4;7;5;203,193,205,206,194,
211;0.006862;0.115587;1;5;5;212,213,194,193,203,
212;0.00738154;0.115016;0.8;4;5;211,194,213,193,203,
213;0.00923907;0.113117;0.6;3;5;211,212,194,193,203,
