id;eps;maxEps;NDF;|R-k+NN|;|k+NN|;k+NN;
0;0.0347527;0.299306;1;4;4;4,978,979,659,
1;0.0194826;0.218969;1;3;3;573,536,226,
2;0.0316675;0.282231;0.333333;1;3;84,140,295,
3;0.0438199;0.227264;0.5;2;4;279,248,565,564,
4;0.0347527;0.299306;1;4;4;0,978,979,659,
5;0.0261748;0.228861;1.66667;5;3;604,659,941,
6;0.0193919;0.168703;1.66667;5;3;95,93,662,
7;0.0619801;0.326377;0.6;3;5;809,790,789,788,1104,
8;0.0510388;0.273189;1.25;5;4;823,670,669,522,
9;0.0147546;0.213467;1.66667;5;3;157,843,76,
10;0.0253711;0.378183;0.666667;2;3;57,24,836,
11;0.0403049;0.208992;0.25;1;4;542,541,65,60,
12;0.0201512;0.192683;2;6;3;513,1026,1124,
13;0.0273236;0.196396;0.333333;1;3;40,164,989,
14;0.0223761;0.303055;1.33333;4;3;926,807,303,
15;0.0350338;0.221839;0.5;2;4;819,817,186,82,
16;0.0262972;0.256605;0.666667;2;3;449,656,132,
17;0.0236236;0.279422;0.5;2;4;1049,853,855,852,
18;0.0443565;0.221842;0.5;2;4;653,657,731,1021,
19;0.0584824;0.272346;1;3;3;827,947,381,
20;0.0299027;0.127676;1;3;3;1097,593,590,
21;0.0456496;0.295303;2.33333;7;3;936,688,691,
22;0.0161742;0.120185;1;3;3;569,615,567,
23;0.0142736;0.118221;1;3;3;223,439,507,
24;0.0304911;0.274364;0.333333;1;3;295,140,10,
25;0.0952394;0.294209;1;3;3;840,267,287,
26;0.055954;0.151821;1;3;3;996,85,89,
27;0.0277551;0.140083;1.66667;5;3;92,534,531,
28;0.0454569;0.0622573;0;0;3;53,640,489,
29;0.028888;0.0927968;1.66667;5;3;209,465,227,
30;0.0638046;0.350325;1;3;3;959,858,857,
31;0.0413001;0.0945842;0.666667;2;3;910,674,588,
32;0.0620009;0.215752;0.333333;1;3;647,132,271,
33;0.00939472;0.133299;1;3;3;568,492,288,
34;0.0627741;0.295935;0.333333;1;3;212,273,335,
35;0.047075;0.279696;1.66667;5;3;857,858,21,
36;0.0497525;0.220338;1.33333;4;3;884,1070,1069,
37;0.0200161;0.175749;0.333333;1;3;169,686,1011,
38;0.0150604;0.202829;1;3;3;698,697,762,
39;0.105375;0.200461;0.333333;1;3;367,232,233,
40;0.0204477;0.383399;1.66667;5;3;164,173,989,
41;0.0327041;0.334662;0.666667;2;3;970,70,182,
42;0.0319795;0.108581;1;3;3;465,334,227,
